Date,length.cm,species
07/02/07,19.5,SeaBass
07/02/07,20,SeaBass
07/02/07,20.5,SeaBass
07/02/07,21,SeaBass
07/02/07,21.5,SeaBass
07/02/07,22,SeaBass
07/02/07,22.5,SeaBass
07/02/07,23,SeaBass
21/02/07,7,SeaBass
21/02/07,7,SeaBass
21/02/07,7,SeaBass
21/02/07,7,SeaBass
21/02/07,7.5,SeaBass
21/02/07,7.5,SeaBass
21/02/07,8,SeaBass
21/02/07,8.5,SeaBass
21/02/07,8.5,SeaBass
21/02/07,8.5,SeaBass
21/02/07,8.5,SeaBass
21/02/07,8.5,SeaBass
21/02/07,9,SeaBass
21/02/07,9,SeaBass
21/02/07,9.5,SeaBass
21/02/07,10,SeaBass
21/02/07,10,SeaBass
21/02/07,10.5,SeaBass
07/03/07,6,SeaBass
07/03/07,6.5,SeaBass
07/03/07,6.5,SeaBass
07/03/07,7,SeaBass
07/03/07,7,SeaBass
07/03/07,7,SeaBass
07/03/07,7.5,SeaBass
07/03/07,7.5,SeaBass
07/03/07,7.5,SeaBass
07/03/07,7.5,SeaBass
07/03/07,7.5,SeaBass
07/03/07,7.5,SeaBass
07/03/07,7.5,SeaBass
07/03/07,7.5,SeaBass
07/03/07,8,SeaBass
07/03/07,8,SeaBass
07/03/07,8,SeaBass
07/03/07,8,SeaBass
07/03/07,8,SeaBass
07/03/07,8,SeaBass
07/03/07,8.5,SeaBass
07/03/07,8.5,SeaBass
07/03/07,8.5,SeaBass
07/03/07,8.5,SeaBass
07/03/07,8.5,SeaBass
07/03/07,8.5,SeaBass
07/03/07,9,SeaBass
07/03/07,9,SeaBass
07/03/07,9,SeaBass
07/03/07,9,SeaBass
07/03/07,9.5,SeaBass
07/03/07,11,SeaBass
21/03/07,5.5,SeaBass
21/03/07,6.5,SeaBass
21/03/07,7.5,SeaBass
21/03/07,7.5,SeaBass
21/03/07,7.5,SeaBass
21/03/07,8,SeaBass
21/03/07,8,SeaBass
21/03/07,8,SeaBass
21/03/07,8.5,SeaBass
21/03/07,8.5,SeaBass
21/03/07,8.5,SeaBass
21/03/07,8.5,SeaBass
21/03/07,8.5,SeaBass
21/03/07,8.5,SeaBass
21/03/07,9,SeaBass
21/03/07,9,SeaBass
21/03/07,9,SeaBass
21/03/07,9.5,SeaBass
21/03/07,9.5,SeaBass
21/03/07,9.5,SeaBass
21/03/07,9.5,SeaBass
21/03/07,9.5,SeaBass
21/03/07,9.5,SeaBass
21/03/07,10,SeaBass
21/03/07,10,SeaBass
21/03/07,10,SeaBass
21/03/07,10.5,SeaBass
21/03/07,11,SeaBass
21/03/07,11,SeaBass
21/03/07,11.5,SeaBass
21/03/07,12,SeaBass
04/04/07,7.5,SeaBass
04/04/07,7.5,SeaBass
04/04/07,8,SeaBass
04/04/07,8,SeaBass
04/04/07,8.5,SeaBass
04/04/07,8.5,SeaBass
04/04/07,8.5,SeaBass
04/04/07,8.5,SeaBass
04/04/07,8.5,SeaBass
04/04/07,9,SeaBass
04/04/07,9,SeaBass
04/04/07,9.5,SeaBass
04/04/07,9.5,SeaBass
04/04/07,9.5,SeaBass
04/04/07,10,SeaBass
04/04/07,10,SeaBass
04/04/07,10,SeaBass
11/04/07,5.5,SeaBass
11/04/07,7,SeaBass
11/04/07,7.5,SeaBass
11/04/07,8,SeaBass
11/04/07,8,SeaBass
11/04/07,8,SeaBass
11/04/07,8.5,SeaBass
11/04/07,8.5,SeaBass
11/04/07,8.5,SeaBass
11/04/07,9,SeaBass
11/04/07,9,SeaBass
11/04/07,9.5,SeaBass
11/04/07,9.5,SeaBass
11/04/07,9.5,SeaBass
11/04/07,10,SeaBass
11/04/07,10,SeaBass
18/04/07,6.5,SeaBass
18/04/07,7,SeaBass
18/04/07,7,SeaBass
18/04/07,7,SeaBass
18/04/07,7.5,SeaBass
18/04/07,7.5,SeaBass
18/04/07,7.5,SeaBass
18/04/07,7.5,SeaBass
18/04/07,8,SeaBass
18/04/07,8,SeaBass
18/04/07,8,SeaBass
18/04/07,8,SeaBass
18/04/07,8.5,SeaBass
18/04/07,8.5,SeaBass
18/04/07,8.5,SeaBass
18/04/07,8.5,SeaBass
18/04/07,8.5,SeaBass
18/04/07,9,SeaBass
18/04/07,9,SeaBass
18/04/07,9,SeaBass
18/04/07,10,SeaBass
18/04/07,10,SeaBass
18/04/07,10.5,SeaBass
18/04/07,10.5,SeaBass
25/04/07,6,SeaBass
25/04/07,6.5,SeaBass
25/04/07,7,SeaBass
25/04/07,7,SeaBass
25/04/07,7,SeaBass
25/04/07,7.5,SeaBass
25/04/07,7.5,SeaBass
25/04/07,7.5,SeaBass
25/04/07,7.5,SeaBass
25/04/07,7.5,SeaBass
25/04/07,7.5,SeaBass
25/04/07,7.5,SeaBass
25/04/07,8,SeaBass
25/04/07,8,SeaBass
25/04/07,8,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,8.5,SeaBass
25/04/07,9,SeaBass
25/04/07,9,SeaBass
25/04/07,9,SeaBass
25/04/07,9,SeaBass
25/04/07,9,SeaBass
25/04/07,9,SeaBass
25/04/07,9,SeaBass
25/04/07,9,SeaBass
25/04/07,9.5,SeaBass
25/04/07,9.5,SeaBass
25/04/07,10,SeaBass
25/04/07,10,SeaBass
25/04/07,10,SeaBass
25/04/07,10,SeaBass
25/04/07,10,SeaBass
25/04/07,10,SeaBass
25/04/07,10,SeaBass
25/04/07,10,SeaBass
25/04/07,10,SeaBass
25/04/07,10.5,SeaBass
25/04/07,11,SeaBass
25/04/07,11.5,SeaBass
02/05/07,9.5,SeaBass
02/05/07,10,SeaBass
09/05/07,7.5,SeaBass
09/05/07,7.5,SeaBass
09/05/07,7.5,SeaBass
09/05/07,8,SeaBass
09/05/07,8,SeaBass
09/05/07,8.5,SeaBass
09/05/07,8.5,SeaBass
09/05/07,8.5,SeaBass
09/05/07,9,SeaBass
09/05/07,9,SeaBass
09/05/07,9,SeaBass
09/05/07,10,SeaBass
09/05/07,10,SeaBass
09/05/07,10,SeaBass
09/05/07,10.5,SeaBass
09/05/07,11,SeaBass
09/05/07,11.5,SeaBass
09/05/07,11.5,SeaBass
16/05/07,7.5,SeaBass
16/05/07,7.5,SeaBass
16/05/07,7.5,SeaBass
16/05/07,8,SeaBass
16/05/07,8,SeaBass
16/05/07,8,SeaBass
16/05/07,8.5,SeaBass
16/05/07,8.5,SeaBass
16/05/07,8.5,SeaBass
16/05/07,9,SeaBass
16/05/07,9.5,SeaBass
16/05/07,10,SeaBass
16/05/07,10,SeaBass
16/05/07,10,SeaBass
16/05/07,11,SeaBass
16/05/07,11,SeaBass
23/05/07,5.5,SeaBass
23/05/07,8,SeaBass
23/05/07,8.5,SeaBass
23/05/07,8.5,SeaBass
23/05/07,8.5,SeaBass
23/05/07,8.5,SeaBass
23/05/07,9,SeaBass
23/05/07,9.5,SeaBass
23/05/07,9.5,SeaBass
23/05/07,10,SeaBass
23/05/07,11,SeaBass
30/05/07,9.5,SeaBass
13/06/07,11,SeaBass
27/06/07,1.5,SeaBass
27/06/07,2,SeaBass
27/06/07,2,SeaBass
27/06/07,2,SeaBass
27/06/07,2,SeaBass
27/06/07,2,SeaBass
27/06/07,2.5,SeaBass
27/06/07,2.5,SeaBass
27/06/07,2.5,SeaBass
27/06/07,3,SeaBass
27/06/07,3,SeaBass
27/06/07,3,SeaBass
27/06/07,3,SeaBass
27/06/07,3,SeaBass
27/06/07,10,SeaBass
11/07/07,1.5,SeaBass
11/07/07,1.5,SeaBass
11/07/07,2,SeaBass
11/07/07,2,SeaBass
11/07/07,2,SeaBass
11/07/07,2,SeaBass
11/07/07,2,SeaBass
11/07/07,2,SeaBass
11/07/07,2,SeaBass
11/07/07,2,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,2.5,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,3.5,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,4.5,SeaBass
11/07/07,5.5,SeaBass
11/07/07,6,SeaBass
11/07/07,9.5,SeaBass
11/07/07,13,SeaBass
11/07/07,13.5,SeaBass
11/07/07,14,SeaBass
25/07/07,2,SeaBass
25/07/07,2,SeaBass
25/07/07,2,SeaBass
25/07/07,2.5,SeaBass
25/07/07,2.5,SeaBass
25/07/07,2.5,SeaBass
25/07/07,2.5,SeaBass
25/07/07,2.5,SeaBass
25/07/07,2.5,SeaBass
25/07/07,2.5,SeaBass
25/07/07,2.5,SeaBass
25/07/07,3,SeaBass
25/07/07,3,SeaBass
25/07/07,3,SeaBass
25/07/07,3,SeaBass
25/07/07,3,SeaBass
25/07/07,3,SeaBass
25/07/07,3,SeaBass
25/07/07,3,SeaBass
25/07/07,3,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,3.5,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
25/07/07,4.5,SeaBass
